Label,Text
ham,Going to take your babe out ?
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
ham,R u saying i should re order the slippers cos i had to pay for returning it.
ham,I want snow. It's just freezing and windy.
ham,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
spam,Adult 18 Content Your video will be with you shortly
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
ham,I dont want to hear anything
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
ham,"ItÛ÷s reassuring, in this crazy world."
ham,Gudnite....tc...practice going on
ham,DonÛ÷t give a flying monkeys wot they think and I certainly donÛ÷t mind. Any friend of mine and all that!
ham,"I'm not sure, I was just checking out what was happening around the area"
ham,At WHAT TIME should i come tomorrow
ham,What is the plural of the noun research?
ham,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up"
ham,U dun say so early hor... U c already then say...
ham,I was slept that time.you there?
ham,Nt yet chikku..simple habba..hw abt u?
ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT
ham,"Sorry, I'll call later"
ham,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
spam,FROM 88066 LOST å£12 HELP
ham,No problem with the renewal. I.ll do it right away but i dont know his details.
ham,If u sending her home first it's ok lor. I'm not ready yet.
ham,Love it! I want to flood that pretty pussy with cum...
ham,Ok i msg u b4 i leave my house.
ham,No..jst change tat only..
ham,We r outside already.
ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.
spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more
ham,In that case I guess I'll see you at campus lodge
ham,Happy birthday... May all ur dreams come true...
ham,I can't describe how lucky you are that I'm actually awake by noon
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
ham,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE
ham,No. But we'll do medical missions to nigeria
ham,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
ham,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*
ham,Nite...
ham,Lmao!nice 1
ham,Somebody set up a website where you can play hold em using eve online spacebucks
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
ham,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
ham,"I'm home, my love ... If your still awake ... *loving kiss*"
ham,"I'm not coming over, do whatever you want"
ham,"Yeah why not, is the gang all ready"
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
ham,Tell me pa. How is pain de.
ham,"How about clothes, jewelry, and trips?"
ham,I am late. I will be there at
ham,"see you then, we're all christmassy here!"
ham,When should I come over?
spam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
ham,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.
ham,Y lei?
spam,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
ham,We will meet soon princess! Ttyl!
spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
spam,This message is brought to you by GMW Ltd. and is not connected to the
ham,I keep ten rs in my shelf:) buy two egg.
ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
ham,Sounds great! Are you home now?
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
ham,Yar but they say got some error.
ham,I dont know oh. Hopefully this month.
ham,I am waiting machan. Call me once you free.
ham,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
ham,You can jot down things you want to remember later.
ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
ham,You were supposed to wake ME up &gt;:(
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
ham,"No my blankets are sufficient, thx"
ham,My planning usually stops at \find hella weed
ham,"Uh, heads up we don't have THAT much left"
ham,K.k.how is your business now?
ham,Yes... I trust u to buy new stuff ASAP so I can try it out
ham,"Haha, that was the first person I was gonna ask"
ham,Is ur lecture over?
ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
ham,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But
ham,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\"""""
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
ham,Where is that one day training:-)
spam,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16"
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
ham,My sister going to earn more than me da.
ham,Oh yah... We never cancel leh... Haha 
ham,Hey so whats the plan this sat? 
ham,ÌÏ still got lessons?  ÌÏ in sch?
ham,Are you going to write ccna exam this week??
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,Yes i have. So that's why u texted. Pshew...missing you so much
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
ham,No i am not having not any movies in my laptop
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
ham,"Better than bb. If he wont use it, his wife will or them doctor"
ham,"Haha just kidding, papa needs drugs"
ham,Now? I'm going out 4 dinner soon..
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.
ham,Am watching house ÛÒ very entertaining ÛÒ am getting the whole hugh laurie thing ÛÒ even with the stick ÛÒ indeed especially with the stick.
ham,ok....take care.umma to you too...
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
ham,Still at west coast... Haiz... ÌÏ'll take forever to come back...
ham,Will you come online today night
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
ham,Oh sorry please its over
ham,S.i'm watching it in live..
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
ham,Erutupalam thandiyachu
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
ham,Company is very good.environment is terrific and food is really nice:)
spam,+123 Congratulations - in this week's competition draw u have won the å£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
ham,You'd like that wouldn't you? Jerk!
ham,"Like  &lt;#&gt; , same question"
ham,"Yeah, we can probably swing by once my roommate finishes up with his girl"
ham,Carry on not disturbing both of you
ham,I WILL CAL YOU SIR. In meeting
ham,Gud mrng dear hav a nice day
ham,"Just arrived, see you in a couple days &lt;3"
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
ham,I will reach ur home in  &lt;#&gt;  minutes
ham,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
ham,Please ask mummy to call father
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
ham,He is world famamus....
ham,I cant pick the phone right now. Pls send a message
ham,Auntie huai juan never pick up her phone
ham,Wat time do u wan 2 meet me later?
ham,"That's good, because I need drugs"
ham,"Same, I'm at my great aunts anniversary party in tarpon springs"
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
ham,Lol boo I was hoping for a laugh
spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;"
ham,"Sorry, I'll call later in meeting"
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life
ham,Not getting anywhere with this damn job hunting over here!
ham,Lol yes. But it will add some spice to your day.
ham,"Dude u knw also telugu..thts gud..k, gud nyt.."
ham,Hi:)did you asked to waheeda fathima about leave?
ham,"Cool, text me when you head out"
ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
